nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,class
MT419831.1,1.95730000344256,3.8827834924688194,5.8012195575750924,7.709533030654676,9.599744196398019,11.42670611624452,13.026763738212646,14.112506920473555,14.616413668458128,14.790265345007985,14.843555638598149,14.857808598510731,1
MT419839.1,1.9572002790249936,3.8827628256256697,5.801300189498295,7.7099082343939545,9.60043333776367,11.427615968729468,13.027294006812227,14.113848988970842,14.617779033225341,14.791330631516821,14.844389508878667,14.858634349214276,1
MT419841.1,1.9570783101927551,3.8821333962524394,5.799994908977437,7.7077254708027825,9.597179445251,11.423086847094568,13.022242090605062,14.106663610700547,14.61072478653132,14.784693284906323,14.838049826769016,14.852356512711044,1
MT419842.1,1.9572983521365839,3.882772415483355,5.8011222176707,7.7093846541021955,9.599523956149651,11.426189224439625,13.025778499609213,14.1107050152582,14.61467145861208,14.788415042803571,14.84164081931984,14.855912441555828,1
MT419851.1,1.9572032382738382,3.8825574541417476,5.8009085523492105,7.709086845667434,9.598990942240393,11.425825320951505,13.026084888409503,14.111570294039176,14.615279897135872,14.789451482268367,14.842770379082895,14.857030989416563,1
MT412134.1,1.9571363155633608,3.882522879646984,5.800967589460607,7.709395634531154,9.599746137283109,11.427682222848127,13.027270675047701,14.113327769868214,14.6172746896546,14.790903589304655,14.844033326407963,14.858298444741804,1
MT412176.1,1.9571945489847464,3.882565036395813,5.801013223274128,7.709290669754747,9.599353525100256,11.426427086514211,13.026731968382425,14.112704249006224,14.616615327185176,14.790739144550892,14.844015150284912,14.858197245956447,1
MT412226.1,1.956923577027669,3.8819938916871264,5.800137897786407,7.70826876011016,9.598385430701542,11.42615655850087,13.02607654608841,14.111559698039255,14.615685054847582,14.789904251027309,14.843407638025232,14.857826594216723,1
MT412228.1,1.95680650585391,3.8817470575647817,5.799652034920112,7.707669573031254,9.597834119698778,11.42544871534263,13.024731691548213,14.110085464945007,14.614183058650415,14.787878962551064,14.840967399466019,14.855276577502492,1
MT412233.1,1.9571846197423344,3.8825083149105586,5.8008034200433025,7.709074146204902,9.599280905147968,11.426515803495919,13.026851364701285,14.113248726430788,14.617403346726782,14.791074343826864,14.844082192387352,14.858197245956449,1
MT412234.1,1.9571921237362242,3.8825688501242177,5.800913831649182,7.7091943313692415,9.59942806510593,11.426575553414704,13.026621747371006,14.113005942091132,14.617063620486713,14.790972691599462,14.843984093980524,14.858100093917615,1
MT412235.1,1.956975564727093,3.88211034807469,5.800228572719586,7.708448847082943,9.59871375807879,11.42646998821193,13.025972110057692,14.111566904864222,14.615678103434913,14.789470558989114,14.842613413489886,14.856909561071829,1
MT412236.1,1.9570777379184991,3.88225826456705,5.800491471712892,7.708572495717593,9.598498005599176,11.425561570046073,13.026095177678284,14.112046460115796,14.616161614354287,14.790397256419974,14.843493501950231,14.857614235526668,1
MT412237.1,1.957201312437524,3.882629074711225,5.801000052483963,7.709309117884963,9.599607913281792,11.426866127057398,13.02716077879668,14.113324632665295,14.617336309118679,14.791074343826864,14.844082192387352,14.858197245956449,1
MT412238.1,1.9571984149936,3.8826138493397178,5.8009961450287095,7.709375696433624,9.599750370688408,11.427134530821785,13.02735090668626,14.113496223598052,14.617830875301633,14.791342503247636,14.844216276592235,14.858197245956449,1
MT412242.1,1.9568201472396485,3.8817793339946314,5.799844551242766,7.707879235586161,9.597872982810753,11.425622180078822,13.02507161480027,14.109722540255776,14.61304684648147,14.787115252672356,14.840399780545773,14.854712197139941,1
MT412245.1,1.9571307858090397,3.882434061511109,5.800821319507474,7.7089840614940535,9.598939236185686,11.426055558835357,13.026363708121243,14.112167298543394,14.616130502397116,14.790415672262034,14.843640697058465,14.857760010234175,1
MT412247.1,1.9570880922088507,3.8824169606453336,5.800823065586225,7.709111283600187,9.599209372021404,11.426665973905909,13.027783386817088,14.113890540868224,14.61824173568858,14.792549677395716,14.845699853802135,14.85979931085524,1
MT412248.1,1.957206403092604,3.8826687426935576,5.801046396539934,7.709395484154752,9.599700836878974,11.42705000140888,13.027363475539609,14.113540424500293,14.617367489178948,14.790988909401124,14.843935042289527,14.858051515427933,1
MT412249.1,1.9571178324165663,3.8824325890421236,5.80079665732992,7.709063833661796,9.599142313761787,11.42648727714266,13.027512003362693,14.113666858239894,14.618010721120601,14.792245012241533,14.845405868384624,14.859508158633805,1
MT412251.1,1.9570999809230685,3.8824508229571264,5.800859483604497,7.709142518976558,9.599234925433736,11.426696566120555,13.027842953757794,14.113973082675422,14.618283175399716,14.792413549184985,14.845503870191646,14.859605215892143,1
MT412253.1,1.957215583008996,3.882646893363837,5.801032954704205,7.70934716800982,9.599647966325447,11.426903744571295,13.027207626394455,14.113269888156927,14.61722300931422,14.790972691599462,14.843984093980524,14.858100093917615,1
MT412256.1,1.9571546570217635,3.882475803139547,5.800899618472278,7.709125758342139,9.59919808782439,11.426514561834855,13.027235606963048,14.112652077347295,14.616455414334135,14.79053357635752,14.843689758769818,14.857808598510733,1
MT412257.1,1.9571418780889618,3.882503306733816,5.800805635050117,7.7090539408637095,9.599243091493443,11.42632806109377,13.026723573677488,14.113054249939575,14.617239143513288,14.790700135881002,14.843591633699624,14.857711420298296,1
MT412258.1,1.9569166821663269,3.882015303513781,5.800177199227647,7.7083782750200935,9.59855116651278,11.42649748253964,13.026543524149648,14.112155903399305,14.616267244306094,14.790335079787786,14.843512528059016,14.857731427627893,1
MT412259.1,1.9571578514388843,3.882561375685112,5.801040992576555,7.709319921482924,9.599331158284523,11.426417072157994,13.026637538576832,14.111940822063069,14.615728155372805,14.790080371832847,14.843372447720704,14.857558816484596,1
MT412261.1,1.9572289986735267,3.8826642640423183,5.8010636246468055,7.709387329036037,9.599651540078321,11.426876502240827,13.026947786904154,14.113105649495914,14.617084224348964,14.790734749869676,14.843689758769814,14.857808598510733,1
MT412269.1,1.9571064227632171,3.8824645472587265,5.800942921452039,7.709273557128077,9.599392265694624,11.426964996131439,13.027612917101314,14.113211847836158,14.616450643569353,14.790228485467786,14.843395363527328,14.85751704422612,1
MT412273.1,1.9570876624597282,3.882364061709024,5.800793326881513,7.709070846786747,9.599231687104883,11.426735998626238,13.027700550942034,14.113267565096553,14.617058010919774,14.791194385886396,14.84432740920078,14.858440097433991,1
MT412274.1,1.9571135850485,3.882380343216664,5.800659099612014,7.708716333202581,9.598572128948971,11.42575685999398,13.02609043816626,14.112276566586035,14.616187191977804,14.790265345007985,14.843555638598144,14.857808598510733,1
MT412275.1,1.957141536597004,3.882495013654915,5.8007947006783445,7.7090676061730345,9.599239506190754,11.426327247529676,13.026409868831706,14.112797279814966,14.616705363990667,14.790348612176194,14.84350657238958,14.857692945650985,1
MT412276.1,1.9570090770500868,3.8823594780720962,5.800790772887321,7.709056139409884,9.599219147763913,11.426730530980524,13.027783729596868,14.113335235965518,14.617187316679168,14.790889434408884,14.844033144015038,14.858148670749298,1
MT412277.1,1.9570711323202947,3.8822653007180583,5.80051063407073,7.708669548490073,9.598599764921753,11.425900861183292,13.026814044618057,14.112951405244221,14.617474294219663,14.791771695002925,14.844879795800972,14.858985860873304,1
MT412278.1,1.9568455947849324,3.881902423583358,5.800072710585406,7.70824828410074,9.598320764186292,11.42605171576098,13.025973727311015,14.111462004721188,14.61576699130004,14.790155817730328,14.843523611112364,14.857875179654766,1
MT412279.1,1.957128990781264,3.8825109878601465,5.80093256616125,7.709258521985582,9.59931187061317,11.426687433657074,13.02773479043889,14.114038983914487,14.61804180960084,14.792226627536845,14.845258853233714,14.859362560469695,1
MT412281.1,1.9572154941978592,3.882563750647271,5.800900860212948,7.709116826564406,9.599292124642083,11.426410599180052,13.026572411388226,14.112751770240136,14.617042478472953,14.790801807707059,14.84382387894149,14.85787566084517,1
MT412283.1,1.9567686700884213,3.8815862898539137,5.799479207595956,7.707425516312683,9.59722797899692,11.424410669189944,13.022817092516034,14.107490766840348,14.610676224460962,14.78506793259258,14.838428744342597,14.8527521062315,1
MT412284.1,1.9568214130281911,3.8818936292960182,5.8000938100036254,7.708211420267053,9.598337210708207,11.426163282271306,13.026564611795061,14.11141691479767,14.614947066910208,14.789216259331374,14.842635828438375,14.856994304724426,1
MT412285.1,1.9566815831798436,3.88141640433626,5.7992483156277945,7.707102916658611,9.596861148738414,11.423989228721256,13.022291524503744,14.10638679500886,14.609708353155868,14.783831234465765,14.837105585959351,14.851430481780536,1
MT412286.1,1.9566713578842079,3.881388226649735,5.799205774394107,7.707049921228988,9.59686785208554,11.423964086382064,13.022149761577992,14.106160378417297,14.609543272091534,14.783867171804475,14.837227032539985,14.851554806912098,1
MT412288.1,1.9570908788919357,3.882444683489312,5.800910293006019,7.709184996717327,9.599127169050085,11.426306599388981,13.027068472003789,14.112800736425006,14.616909025996762,14.791076534246399,14.844211336037953,14.858391530419278,1
MT412289.1,1.9568856388808464,3.8819795294831545,5.800149725414556,7.708344352934294,9.598477249772703,11.426424510270321,13.026433183924256,14.111383792422421,14.615535424951831,14.789917602505627,14.843296111541342,14.85758364246086,1
MT412293.1,1.9569971747991903,3.882235773519907,5.800574759012964,7.708856360440186,9.599068967403174,11.427011392719395,13.027716570455814,14.113623299932911,14.617666541854858,14.791698138152428,14.844930706963982,14.859183829862971,1
MT412294.1,1.9570283081399709,3.8822809249476027,5.8006432238154515,7.708859591877157,9.598937614802084,11.426238100164804,13.027062462526127,14.113115757924641,14.61785552733027,14.792141261012747,14.84511182309185,14.859216947616193,1
MT412295.1,1.9569680985629552,3.8820417728015375,5.80013761027295,7.7083262808462205,9.59860287170684,11.42627109486064,13.0250554549149,14.110322604868164,14.614018939989581,14.787870643271274,14.841147233111613,14.855454182540324,1
MT412296.1,1.9569034677796933,3.8819539250903055,5.799998559044491,7.708097149621133,9.598144003785404,11.425880068971374,13.024644587658267,14.110413692546814,14.614183868168356,14.787908475934195,14.841442071045066,14.855746147951985,1
MT412297.1,1.9569098862067416,3.882029808109833,5.800216149545888,7.708406621985617,9.598575014288798,11.426267854561464,13.025973492374687,14.111227310441745,14.615137311735857,14.789402883979594,14.842656905566495,14.856951417851894,1
MT412298.1,1.9568488468985263,3.8817578447113776,5.799776835654884,7.707807337402833,9.597850656159308,11.425489843849,13.024799625444874,14.109919561059707,14.61408190493526,14.78862313837917,14.842014369949904,14.856313750802087,1
MT412299.1,1.9566707334935325,3.8815933345294686,5.799645611958916,7.707619930800416,9.59758285340151,11.424881349555395,13.023076003271425,14.107407363840572,14.610100275531813,14.783902363523042,14.837325580737438,14.851652396210515,1
MT412300.1,1.9568586299361967,3.8818627237100567,5.799922531912568,7.708013228088317,9.598052974490006,11.425736506430711,13.025463151404347,14.110902209781205,14.61507387278152,14.789443421140053,14.842892776320172,14.857184405212404,1
MT412301.1,1.956884210828412,3.881911583544092,5.8000056229109145,7.708111428263785,9.598139562099774,11.425774205734644,13.02507129868028,14.109733822028954,14.612960277275514,14.786985192976706,14.840503979344698,14.854949160072493,1
MT412302.1,1.9568541482445128,3.881796755430941,5.799774125453067,7.707814865392465,9.597740035982405,11.424905759081886,13.023215974559578,14.10790759165126,14.611116817096608,14.78501866744717,14.838595435701963,14.853072404139118,1
MT412303.1,1.9567525046210368,3.8815629651759767,5.799444397985754,7.707402162936736,9.597266483501674,11.4242330180336,13.022434930735024,14.107325344523703,14.6107728673866,14.78462049201096,14.838078432715971,14.85253040291143,1
MT412304.1,1.9567821886250265,3.8816602320938967,5.799617734650446,7.7075530297018515,9.597517219058716,11.424925556616206,13.023890233392265,14.108479538951688,14.611906708995875,14.786385736270224,14.839827406910652,14.854146056289675,1
MT412306.1,1.9567644703778115,3.8816428181261577,5.799568885553932,7.707554108522228,9.597476987108918,11.424848612280655,13.023407086604225,14.10799834522691,14.61168112033889,14.785748864783676,14.838995272085686,14.853309055413101,1
MT412308.1,1.956804621568088,3.881688670354321,5.799623832342702,7.7075874096015085,9.597411730549384,11.424664623636243,13.022956848534895,14.107399103102994,14.611136090034838,14.785331742291325,14.838910734643088,14.853290913318338,1
MT412311.1,1.9568641570641143,3.8818484392669816,5.799921095632053,7.708005044340269,9.598031870695342,11.42574757342143,13.025103537482533,14.110003067419164,14.613554691393814,14.787695799239941,14.840996119687032,14.85530575297996,1
MT412313.1,1.95702035615235,3.882341124298351,5.800709923225414,7.708930371179767,9.599035633257133,11.426214713731824,13.026766679317012,14.112174260753324,14.615865243151324,14.790112780637815,14.84334136815342,14.857595759663642,1
MT412314.1,1.956863767345621,3.881841548872772,5.7998839218256615,7.7079653435077535,9.598027604761434,11.42579537418501,13.025350960993562,14.110392089195265,14.614223136614614,14.78838801318715,14.841698815027785,14.85599924470911,1
MT412316.1,1.9567635392333744,3.8816828495905935,5.7996231076016675,7.7076406680971346,9.597588299087104,11.424915020954678,13.024159615599887,14.10904374807389,14.6125435634784,14.786664762726435,14.840034038097222,14.854437154254846,1
