nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
MT371015.1,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.4985525819832789,2002.0,148.0,464.82869828572336,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,1
MT371016.1,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625,928.78125,0.4983832680045127,2002.0,148.0,465.0384886204985,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,1
MT371017.1,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.625000000000014,928.7187500000003,0.4985707983809726,2002.0,146.0,464.94053614245934,2.321428571428572,0.11339285714285713,0.10144927536231883,29719.0,1544.0,10844.0,41.796875,928.15625,0.4969914996521072,2002.0,132.0,465.85570521990763,2.3268849206349205,0.11127232142857137,0.09748620478234213,29719.0,1525.0,10670.0,1
MT371018.1,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000036,928.7812500000003,0.4987763483704957,2000.0,148.0,464.68905829429366,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,1
MT371019.1,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,41.62499999999999,928.65625,0.4988919613146896,2002.0,148.0,464.9161624270956,2.321428571428572,0.11339285714285713,0.10144927536231883,29717.0,1544.0,10844.0,1
MT371022.1,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,41.625000000000014,928.4687499999997,0.4993176311398645,2002.0,148.0,464.6744817863765,2.321428571428572,0.11339285714285713,0.10144927536231883,29711.0,1544.0,10844.0,1
MT371026.1,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,41.62500000000001,928.75,0.49908999029163503,2004.0,148.0,464.92563249405816,2.321428571428572,0.11339285714285713,0.10144927536231883,29720.0,1544.0,10844.0,1
MT371027.1,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.625000000000014,928.78125,0.49875904413017996,2002.0,148.0,464.9715538594135,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,1
MT371029.1,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,41.625000000000036,928.625,0.4990693514564279,2004.0,148.0,464.95673521845015,2.321428571428572,0.11339285714285713,0.10144927536231883,29716.0,1544.0,10844.0,1
MT371032.1,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,41.62500000000001,928.1875,0.4990649157603682,2002.0,148.0,464.53598740436684,2.321428571428572,0.11339285714285713,0.10144927536231883,29702.0,1544.0,10844.0,1
MT371034.1,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,41.625000000000014,929.0312499999997,0.4985999044847542,2002.0,148.0,465.1288453465744,2.321428571428572,0.11339285714285713,0.10144927536231883,29729.0,1544.0,10844.0,1
MT371035.1,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,41.62499999999998,928.7812499999997,0.4988344928947166,2002.0,148.0,464.9758551779194,2.321428571428572,0.11339285714285713,0.10144927536231883,29721.0,1544.0,10844.0,1
